X,Y,OBJECTID,Provincia,Municipio,Localidad,Código_postal,Dirección,Margen,Longitud,Latitud,Precio_gasolina_95,Precio_gasóleo_A,Precio_gasóleo_B,Precio_bioetanol,Precio_nuevo_gasóleo_A,Precio_biodiesel,F__éster_metílico,F__bioalcohol,Precio_gasolina_98,Precio_gas_natural_comprimido,Precio_gas_natural_licuado,Precio_gases_licuados_del_petró,Rótulo,Tipo_venta,Rem_,Horario,fecha
-3.802472,40.340778,5520,MADRID,ALCORCÓN,ALCORCON,28924,"CALLE LAGUNA, 2",N,-3.802472,40.340778,1.144,0.989,,,0.999,,,,1.269,,,,CEPSA,P,,L-D: 24H,2020/05/19 00:00:00+00
-3.81825,40.3325,5521,MADRID,ALCORCÓN,ALCORCON,28095,"CALLE LAGUNA, 88",N,-3.81825,40.3325,1.059,0.929,,,,,,,,,,,BALLENOIL,P,,L-D: 24H,2020/05/19 00:00:00+00
-3.828611,40.358778,5522,MADRID,ALCORCÓN,ALCORCON,28095,"CALLE PARAGUAY ESQUINA AVENIDA DE AMERICA, SN",N,-3.828611,40.358778,0.999,0.919,,,,,,,,,,,PETROPRIX,P,,L-D: 24H,2020/05/19 00:00:00+00
-3.817278,40.336083,5523,MADRID,ALCORCÓN,ALCORCON,28095,"CALLE TELECOMUNICACIONES, 2",D,-3.817278,40.336083,1.05,0.92,,,,,,,,,,,SOLNER,P,,L-D: 24H,2020/05/19 00:00:00+00
-3.811139,40.335528,5524,MADRID,ALCORCÓN,ALCORCON,28095,"CALLE LAGUNA, 36",D,-3.811139,40.335528,1.099,0.969,0.742,,0.989,,,,1.199,,,,REPSOL,P,,L-D: 24H,2020/05/19 00:00:00+00
-3.814444,40.34225,5525,MADRID,ALCORCÓN,ALCORCON,28923,"CALLE FRAGUAS, 1",N,-3.814444,40.34225,1.139,1.039,,,1.139,,,,1.399,,,,BP OLIMPICA,P,,L-D: 06:00-22:00,2020/05/19 00:00:00+00
-3.805333,40.342167,5526,MADRID,ALCORCÓN,ALCORCON,28923,"CALLE EBANISTAS,, 2",I,-3.805333,40.342167,1.149,0.989,,,1.019,,,,1.289,,,0.679,REPSOL,P,,L-D: 24H,2020/05/19 00:00:00+00
-3.805444,40.342222,5527,MADRID,ALCORCÓN,ALCORCON,28923,"CALLE EBANISTAS, 2",I,-3.805444,40.342222,,,,,,,,,,0.933,,,NATURGY,P,,L-D: 24H,2020/05/19 00:00:00+00
-4.198056,40.322167,5528,MADRID,ALDEA DEL FRESNO,ALDEA DEL FRESNO,28620,"CARRETERA M-507 KM. 16,8",I,-4.198056,40.322167,1.149,1.065,,,1.125,,,,1.274,,,,CEPSA,P,,L-D: 07:00-19:00,2020/05/19 00:00:00+00
-3.543361,40.589167,5529,MADRID,ALGETE,ALGETE,28110,"CALLE PELAYA (DE LA), 1",D,-3.543361,40.589167,0.987,0.917,,,,,,,,,,,BALLENOIL,P,,L-D: 24H,2020/05/19 00:00:00+00
-3.545306,40.587556,5530,MADRID,ALGETE,ALGETE,28110,"CARRETERA M-106 KM. 3,100",D,-3.545306,40.587556,1.062,0.989,,,1.049,,,,1.284,,,,REPSOL,P,,L-D: 24H,2020/05/19 00:00:00+00
-3.546167,40.588222,5531,MADRID,ALGETE,ALGETE,28110,"CARRETERA M - 106 KM. 3,100",I,-3.546167,40.588222,1.062,0.989,,,1.049,,,,1.284,,,,REPSOL,P,,L-D: 06:00-23:00,2020/05/19 00:00:00+00
-3.507333,40.596778,5532,MADRID,ALGETE,ALGETE,28110,"CALLE MAYOR, 63",D,-3.507333,40.596778,0.999,0.929,,,,,,,,,,,SHELL,P,,L-D: 24H,2020/05/19 00:00:00+00
-3.510278,40.596639,5533,MADRID,ALGETE,ALGETE,28110,"CR ALGETE KM  5,80",N,-3.510278,40.596639,1.109,1.029,,,1.119,,,,1.251,,,,BP ALGETE,P,,L-D: 06:00-22:00,2020/05/19 00:00:00+00
-4.02225,40.654778,5534,MADRID,ALPEDRETE,ALPEDRETE,28430,"CALLE PRIMAVERA, 94",D,-4.02225,40.654778,1.159,1.079,,,1.149,,,,,,,,CEPSA,P,,L-D: 06:00-23:59,2020/05/19 00:00:00+00
-3.619139,40.02325,5535,MADRID,ARANJUEZ,ARANJUEZ,28300,"PASEO DELEITE (DEL), 13",D,-3.619139,40.02325,0.949,0.899,,,,,,,1.158,,,,E.LECLERC,P,,L-D: 24H,2020/05/19 00:00:00+00
-3.591139,40.038472,5536,MADRID,ARANJUEZ,ARANJUEZ,28300,"CALLE REINA (DE LA), 20",N,-3.591139,40.038472,1.099,1.009,0.699,,,,,,1.224,,,,EMBOCADOR,P,,L-D: 07:00-21:00,2020/05/19 00:00:00+00
-3.6085,40.072083,5537,MADRID,ARANJUEZ,ARANJUEZ,28300,CARRETERA M-305 KM. 5,D,-3.6085,40.072083,1.139,1.039,,,1.129,,,,1.281,,,,BP LA FALUA,P,,L-D: 24H,2020/05/19 00:00:00+00
-3.645278,40.02075,5538,MADRID,ARANJUEZ,ARANJUEZ,28300,"AUTOVIA N-IV KM. 48,700",D,-3.645278,40.02075,1.179,1.097,0.732,,1.157,,,,1.304,,,,CEPSA,P,,L-D: 24H,2020/05/19 00:00:00+00
-3.455472,40.303222,5539,MADRID,ARGANDA DEL REY,ARGANDA,28500,"CAMINO SAN MARTIN DE LA VEGA, 8",D,-3.455472,40.303222,0.999,0.919,,,,,,,,,,,BALLENOIL,P,,L-D: 24H,2020/05/19 00:00:00+00
-3.451611,40.303778,5540,MADRID,ARGANDA DEL REY,ARGANDA,28500,"CAMINO CAMINO DE SAN MARTÍN DE LA VEGA A ARGANDA, 2",N,-3.451611,40.303778,0.999,0.919,,,,,,,,,,,BALLENOIL,P,,L-D: 24H,2020/05/19 00:00:00+00
-3.487028,40.31225,5541,MADRID,ARGANDA DEL REY,ARGANDA,28500,"AVENIDA MADRID (DE), SN",D,-3.487028,40.31225,0.999,0.919,,,,,,,,,,,PETROPRIX,P,,L-D: 24H,2020/05/19 00:00:00+00
-3.463917,40.306417,5542,MADRID,ARGANDA DEL REY,ARGANDA,28500,"AVENIDA MADRID (DE), 66",D,-3.463917,40.306417,0.999,0.919,,,,,,,,,,,PLENOIL,P,,L-D: 24H,2020/05/19 00:00:00+00
-3.468694,40.306889,5543,MADRID,ARGANDA DEL REY,ARGANDA,28500,"AVENIDA FINANZAUTO (DE), 2",N,-3.468694,40.306889,0.999,0.919,,,,,,,,,,,DELFIOIL,P,,L-D: 07:00-22:00,2020/05/19 00:00:00+00
-3.508111,40.290944,5544,MADRID,ARGANDA DEL REY,ARGANDA,28500,CARRETERA M-832 KM. 3,D,-3.508111,40.290944,1.172,1.062,,,1.152,,,,,,,,REPSOL,P,,L-D: 24H,2020/05/19 00:00:00+00
-3.507278,40.291056,5545,MADRID,ARGANDA DEL REY,ARGANDA,28500,CARRETERA M-832 KM. 3,I,-3.507278,40.291056,1.172,1.062,,,1.152,,,,,,,,REPSOL,P,,"L-V: 07:00-22:00; S: 09:00-14:00",2020/05/19 00:00:00+00
-3.448389,40.303139,5546,MADRID,ARGANDA DEL REY,ARGANDA,28500,"AVENIDA EJERCITO (DEL), 44",N,-3.448389,40.303139,1.139,1.059,,,1.149,,,,1.281,,,,BP ARGANDA,P,,L-D: 24H,2020/05/19 00:00:00+00
-3.462778,40.305639,5547,MADRID,ARGANDA DEL REY,ARGANDA,28500,"AVENIDA DE MADRID, 37",N,-3.462778,40.305639,1.139,1.059,,,1.149,,,,1.281,,,,BP LA ARGANDEÑA,P,,L-D: 06:00-22:00,2020/05/19 00:00:00+00
-3.480833,40.31,5548,MADRID,ARGANDA DEL REY,ARGANDA,28500,"AVDA DE MADRID, 103",D,-3.480833,40.31,1.139,1.059,0.84,,1.069,,,,,,,,REPSOL,P,,"L-V: 06:00-22:00; S-D: 08:00-22:00",2020/05/19 00:00:00+00
-3.481806,40.310361,5549,MADRID,ARGANDA DEL REY,ARGANDA,28500,"AVENIDA DE MADRID, 126",I,-3.481806,40.310361,1.019,0.949,,,0.959,,,,,,,,ATENOIL,P,,L-D: 06:00-00:00,2020/05/19 00:00:00+00
-3.449889,40.309944,5550,MADRID,ARGANDA DEL REY,ARGANDA,28500,"AVENIDA VALDEARGANDA, 8",D,-3.449889,40.309944,1.149,1.059,,,1.119,,,,1.274,,,,CEPSA,P,,L-D: 24H,2020/05/19 00:00:00+00
-3.905167,40.302861,5551,MADRID,ARROYOMOLINOS,ARROYOMOLINOS,28939,"CALLE FRESADORES (DE), 7",N,-3.905167,40.302861,1.059,0.989,,,,,,,,,,,BALLENOIL,P,,L-D: 24H,2020/05/19 00:00:00+00
-3.906306,40.302111,5552,MADRID,ARROYOMOLINOS,ARROYOMOLINOS,28939,"FRESADORES, 19",N,-3.906306,40.302111,1.089,1.019,,,1.049,,,,1.209,,,,REPSOL,P,,L-D: 24H,2020/05/19 00:00:00+00
-3.92125,40.303306,5553,MADRID,ARROYOMOLINOS,ARROYOMOLINOS,28939,"CR A-5, 23.5",I,-3.92125,40.303306,1.159,1.079,,,1.159,,,,1.269,,,0.699,REPSOL,P,,L-D: 24H,2020/05/19 00:00:00+00
-3.974972,40.7075,5554,MADRID,BECERRIL DE LA SIERRA,BECERRIL DE LA SIERRA,28490,"CARRETERA M-623 KM. 1,5",N,-3.974972,40.7075,1.098,1.006,,,1.075,,,,1.257,,,,MEROIL,P,,L-D: 24H,2020/05/19 00:00:00+00
-3.842472,40.396806,5555,MADRID,BOADILLA DEL MONTE,BOADILLA DEL MONTE,28660,"CARRETERA M-511 KM. 6,5",I,-3.842472,40.396806,1.149,1.069,0.789,,1.129,,,,1.274,,,,CEPSA,P,,L-D: 24H,2020/05/19 00:00:00+00
-3.893778,40.413028,5556,MADRID,BOADILLA DEL MONTE,BOADILLA DEL MONTE,28660,"CTRA. MV-5113; P.K. 1,800",I,-3.893778,40.413028,1.159,1.089,,,1.159,,,,1.294,,,,GALP,P,,L-D: 24H,2020/05/19 00:00:00+00
-3.891083,40.398722,5557,MADRID,BOADILLA DEL MONTE,BOADILLA DEL MONTE,28660,"CALLE CONDESA DE CHINCHÓN, 37",N,-3.891083,40.398722,1.159,1.089,,,1.159,,,,1.294,,,,GALP,P,,L-D: 07:00-23:00,2020/05/19 00:00:00+00
-3.894139,40.412278,5558,MADRID,BOADILLA DEL MONTE,BOADILLA DEL MONTE,28660,"CTRA. MV-5113; P.K. 1,800",D,-3.894139,40.412278,1.159,1.089,,,1.159,,,,1.294,,,,GALP,P,,L-D: 07:00-23:00,2020/05/19 00:00:00+00
-3.923861,40.698222,5559,MADRID,BOALO (EL),CERCEDA,28412,"CTRA. 607 (DE COLMENAR A NAVACERRADA) km 48,2",D,-3.923861,40.698222,1.148,1.059,,,1.117,,,,1.266,,,,SHELL,P,,L-D: 24H,2020/05/19 00:00:00+00
-3.993806,40.396722,5560,MADRID,BRUNETE,BRUNETE,28690,"CALLE REAL DE SAN SEBASTIAN, 68",D,-3.993806,40.396722,1.109,1.009,,,,,,,,,,,CHEAPOIL,P,,L-D: 08:00-22:00,2020/05/19 00:00:00+00
-3.990639,40.394472,5561,MADRID,BRUNETE,BRUNETE,28690,"CARRETERA M-501 KM. 17,2",D,-3.990639,40.394472,1.149,1.069,,,1.129,,,,,,,,CEPSA,P,,L-D: 06:00-23:59,2020/05/19 00:00:00+00
-3.637528,40.997889,5562,MADRID,BUITRAGO DEL LOZOYA,BUITRAGO DEL LOZOYA,28730,"PLAZA HUERTA DE LAS FLORES, 2",D,-3.637528,40.997889,1.148,1.058,,,1.159,,,,,,,,CEPSA,P,,L-D: 08:00-22:00,2020/05/19 00:00:00+00
-3.638056,40.987,5563,MADRID,BUITRAGO DEL LOZOYA,BUITRAGO DEL LOZOYA,28730,"CL AVENIDA MADRID, S.N. (N-1 km 74,7)",I,-3.638056,40.987,1.149,1.049,,,1.119,,,,1.273,,,,REPSOL,P,,"L-V: 08:00-22:00; S: 10:00-15:00",2020/05/19 00:00:00+00
-3.612889,40.856861,5564,MADRID,CABRERA (LA),CABRERA (LA),28751,"AVDA. GENERALISIMO,12",N,-3.612889,40.856861,1.139,1.059,,,1.127,,,,1.264,,,,SHELL,P,,L-D: 07:00-00:00,2020/05/19 00:00:00+00
-3.602389,40.875833,5565,MADRID,CABRERA (LA),CABRERA (LA),28751,"AVENIDA AVDA. DE LA CABRERA S/N JUNTO AL HOSTAL EL CANCHO DEL AGUILA (A-1 KM 60), S/N",N,-3.602389,40.875833,1.139,1.059,,,,,,,,,,,SHELL,P,,L-D: 24H,2020/05/19 00:00:00+00
-4.444139,40.300639,5566,MADRID,CADALSO DE LOS VIDRIOS,CADALSO DE LOS VIDRIOS,28640,"PLAZA FUENTE DE LOS ALAMOS, 12",N,-4.444139,40.300639,1.149,1.069,,,1.119,,,,1.309,,,,REPSOL,P,,"L-V: 06:00-21:00; S-D: 08:00-20:00",2020/05/19 00:00:00+00
-3.403472,40.331278,5567,MADRID,CAMPO REAL,CAMPO REAL,28510,"CALZADA M 209, 4",I,-3.403472,40.331278,1.159,1.069,,,1.149,,,,1.269,,,,REPSOL,P,,L-D: 07:00-15:00,2020/05/19 00:00:00+00
-4.067528,40.733111,5568,MADRID,CERCEDILLA,CERCEDILLA,28470,"CARRETERA M 622 (CARRETERA GUADARRAMA A LA FUENFRIA) KM. 7,200",D,-4.067528,40.733111,1.159,1.079,,,,,,,,,,,REPSOL,P,,"L-S: 7:30-20:30; D: 8:30-20:00",2020/05/19 00:00:00+00
-3.428417,40.147111,5569,MADRID,CHINCHÓN,CHINCHON,28370,"CARRETERA M-311 KM. 19,4",I,-3.428417,40.147111,1.159,1.059,0.739,,1.119,,,,1.279,,,,CEPSA,P,,"L-S: 06:00-20:00; D: 06:00-14:00",2020/05/19 00:00:00+00
-3.656917,40.1335,5570,MADRID,CIEMPOZUELOS,CIEMPOZUELOS,28350,CARRETERA N-IV KM33 KM. 33,I,-3.656917,40.1335,1.149,1.039,0.753,,1.089,1.069,,,1.273,,,,REPSOL,P,,L-D: 24H,2020/05/19 00:00:00+00
-3.607722,40.1595,5571,MADRID,CIEMPOZUELOS,CIEMPOZUELOS,28350,"CARRETERA M-414 KM. 42,100",N,-3.607722,40.1595,1.149,1.039,,,1.119,,,,1.289,,,,SHELL,P,,L-D: 06:00-00:00,2020/05/19 00:00:00+00
-3.635833,40.165194,5572,MADRID,CIEMPOZUELOS,CIEMPOZUELOS,28350,"CARRETERA M-404 KM. 39,8",I,-3.635833,40.165194,1.119,1.009,,,1.079,,,,,,,,GALP,P,,L-D: 06:00-22:00,2020/05/19 00:00:00+00
-3.629972,40.165722,5573,MADRID,CIEMPOZUELOS,CIEMPOZUELOS,28350,"CALLE ALAMO, 49",N,-3.629972,40.165722,1.139,1.029,,,1.119,,,,1.299,,,,BP CIEMPOZUELOS,P,,"L-V: 06:00-22:00; S-D: 07:00-23:00",2020/05/19 00:00:00+00
-3.629861,40.166194,5574,MADRID,CIEMPOZUELOS,CIEMPOZUELOS,28350,"CALLE DEL CEDRO, 5",N,-3.629861,40.166194,0.949,0.869,,,,,,,,,,,SIMPLY,P,,"L-S: 06:00-00:00; D: 08:00-00:00",2020/05/19 00:00:00+00
-3.508083,40.578306,5575,MADRID,COBEÑA,COBEÑA,28863,"CARRETERA M-103 KM. 6,207",D,-3.508083,40.578306,1.019,0.949,,,0.949,,,,,,,,ATENOIL,P,,L-D: 06:00-00:00,2020/05/19 00:00:00+00
-3.513333,40.561111,5576,MADRID,COBEÑA,COBEÑA,28863,"AVENIDA RIO DUERO, 1",N,-3.513333,40.561111,1.039,0.969,,,1.039,,,,1.264,,,,GALP,P,,L-D: 06:00-22:00,2020/05/19 00:00:00+00
-4.015667,40.686417,5577,MADRID,COLLADO MEDIANO,COLLADO MEDIANO,28450,"AVENIDA BUENOS AIRES, SN",N,-4.015667,40.686417,1.149,1.069,,,1.149,,,,1.289,,,,SHELL,P,,L-D: 06:00-00:00,2020/05/19 00:00:00+00
-4.020139,40.629,5578,MADRID,COLLADO VILLALBA,COLLADO VILLALBA,28400,C/ ESCOFINA S/N,N,-4.020139,40.629,1.099,1.029,,,1.097,,,,1.224,,,,SHELL,P,,L-D: 06:00-00:00,2020/05/19 00:00:00+00
-4.005028,40.633972,5579,MADRID,COLLADO VILLALBA,COLLADO VILLALBA,28400,"AVENIDA JUAN CARLOS I, 24",D,-4.005028,40.633972,1.027,0.947,,,,,,,,,,,PETROPRIX,P,,L-D: 24H,2020/05/19 00:00:00+00
-3.995389,40.628806,5580,MADRID,COLLADO VILLALBA,COLLADO VILLALBA,28400,"AUTOPISTA VIA DE SERVICIO M.D. KM. 38,300",D,-3.995389,40.628806,1.149,1.069,,,1.149,,,,1.289,,,,BP EII,P,,L-D: 24H,2020/05/19 00:00:00+00
-3.993,40.625444,5581,MADRID,COLLADO VILLALBA,COLLADO VILLALBA,28400,"AVENIDA JUAN CARLOS I, 3",I,-3.993,40.625444,1.149,1.069,,,1.149,,,,1.269,,,,BP EI,P,,L-D: 24H,2020/05/19 00:00:00+00
-4.041111,40.645972,5582,MADRID,COLLADO VILLALBA,COLLADO VILLALBA,28400,"CARRETERA N-VI KM. 43,2",I,-4.041111,40.645972,1.089,1.019,,,1.059,,,,1.199,,,,AVIA,P,,L-D: 07:00-23:00,2020/05/19 00:00:00+00
-4.006556,40.646167,5583,MADRID,COLLADO VILLALBA,COLLADO VILLALBA,28400,"CR M-601 1,0 (M-601 km 1,00)",D,-4.006556,40.646167,1.159,1.079,,,1.159,,,,,,,,REPSOL,P,,L-D: 07:00-20:00,2020/05/19 00:00:00+00
-4.018972,40.628194,5584,MADRID,COLLADO VILLALBA,COLLADO VILLALBA,28400,"CALLE ESCOFINA, 17",N,-4.018972,40.628194,1.149,1.069,,,1.159,,,,1.291,,,,BP CARVISA ,P,,L-D: 24H,2020/05/19 00:00:00+00
-4.0045,40.637972,5585,MADRID,COLLADO VILLALBA,COLLADO VILLALBA,28400,"CALLE CALLE POLÍGONO 5, 20",D,-4.0045,40.637972,1.027,0.947,,,,,,,,,,,PLENOIL,P,,L-D: 24H,2020/05/19 00:00:00+00
-4.015639,40.636528,5586,MADRID,COLLADO VILLALBA,COLLADO VILLALBA,28400,"AVENIDA JUAN CARLOS I, 46",D,-4.015639,40.636528,1.159,1.079,,,1.159,,,,1.299,,,,REPSOL,P,,L: 07:00-23:00,2020/05/19 00:00:00+00
-4.007472,40.648778,5587,MADRID,COLLADO VILLALBA,COLLADO VILLALBA,28400,"CARRETERA NAVACERRADA KM. 1,33",I,-4.007472,40.648778,1.159,1.079,,,1.159,,,,1.299,,,,REPSOL,P,,L-D: 24H,2020/05/19 00:00:00+00
-4.004694,40.626056,5588,MADRID,COLLADO VILLALBA,COLLADO VILLALBA,28400,"CALLE REAL, 2",D,-4.004694,40.626056,1.159,1.089,,,1.169,,,,1.299,,,,REPSOL,P,,L-D: 24H,2020/05/19 00:00:00+00
-4.019667,40.629583,5589,MADRID,COLLADO VILLALBA,COLLADO VILLALBA,28400,"CALLE ESCOFINA, 3",N,-4.019667,40.629583,1.059,0.989,,,,,,,,,,,ZEROGAS,P,,"L-V: 07:00-23:00; S-D: 09:00-23:00",2020/05/19 00:00:00+00
-4.039111,40.642583,5590,MADRID,COLLADO VILLALBA,COLLADO VILLALBA,28400,"AUTOPISTA AP-6 (MRG.IZDO.) KM. 42,3",I,-4.039111,40.642583,1.149,1.069,,,1.129,,,,1.274,,,,CEPSA,P,,L-D: 24H,2020/05/19 00:00:00+00
-4.010306,40.635806,5591,MADRID,COLLADO VILLALBA,VILLALBA DE GUADARRAMA,28400,"CALLE MATADERO, CARREFOUR LOS VALLES, S/N",N,-4.010306,40.635806,1.089,1.009,,,1.049,,,,1.149,,,,GALP,P,,L-D: 24H,2020/05/19 00:00:00+00
-3.391,40.11225,5592,MADRID,COLMENAR DE OREJA,COLMENAR DE OREJA,28380,"CL MADRID, 1",D,-3.391,40.11225,1.159,1.079,0.796,,1.159,,,,1.299,,,,REPSOL,P,,L-D: 06:00-22:00,2020/05/19 00:00:00+00
-4.170417,40.381917,5593,MADRID,COLMENAR DEL ARROYO,COLMENAR DEL ARROYO,28213,"AUTOVIA M-501 KM. 34,1",I,-4.170417,40.381917,1.149,1.079,,,1.139,,,,,,,,REPSOL,P,,"L-V: 06:00-18:00; S-D: 09:00-14:00",2020/05/19 00:00:00+00
-4.170167,40.382444,5594,MADRID,COLMENAR DEL ARROYO,COLMENAR DEL ARROYO,28213,"CR M-501, 34,1",D,-4.170167,40.382444,1.149,1.079,,,1.139,,,,1.269,,,,REPSOL,P,,"L-V: 08:00-20:00; S-D: 09:00-14:00",2020/05/19 00:00:00+00
-3.730694,40.639722,5595,MADRID,COLMENAR VIEJO,COLMENAR VIEJO,28770,"CR M-607, 28,2",D,-3.730694,40.639722,1.159,1.079,,,1.149,,,,1.279,,,0.715,REPSOL,P,,L-D: 06:00-22:00,2020/05/19 00:00:00+00
-3.765222,40.66175,5596,MADRID,COLMENAR VIEJO,COLMENAR VIEJO,28770,"AVENIDA DE LA LIBERTAD, S/N",D,-3.765222,40.66175,1.159,1.079,,,1.149,,,,,,,,REPSOL,P,,L: 07:00-23:00,2020/05/19 00:00:00+00
-3.757167,40.658722,5597,MADRID,COLMENAR VIEJO,COLMENAR VIEJO,28770,"CALLE C.C. ALCAMPO, C/. TEJERA, 2",N,-3.757167,40.658722,1.079,0.996,,,1.049,,,,1.173,,,,ALCAMPO,P,,L-D: 24H,2020/05/19 00:00:00+00
-3.760028,40.657972,5598,MADRID,COLMENAR VIEJO,COLMENAR VIEJO,28770,"AVENIDA LIBERTAD (DE LA), 64",N,-3.760028,40.657972,1.149,1.079,,,1.147,,,,1.274,,,,SHELL,P,,L-D: 24H,2020/05/19 00:00:00+00
-3.731972,40.638889,5599,MADRID,COLMENAR VIEJO,COLMENAR VIEJO,28770,"CR M-607, 28",I,-3.731972,40.638889,1.139,1.049,,,1.139,,,,1.269,,,,REPSOL,P,,L-D: 06:00-22:00,2020/05/19 00:00:00+00
-3.759472,40.662556,5600,MADRID,COLMENAR VIEJO,COLMENAR VIEJO,28770,"CALLE CERRO SAN PEDRO, 4",D,-3.759472,40.662556,1.099,1.019,,,,,,,1.229,,,,MERODIO,P,,L: 07:00-23:00,2020/05/19 00:00:00+00
-3.760194,40.654528,5601,MADRID,COLMENAR VIEJO,COLMENAR VIEJO,28770,"PASEO DE LA HERMITA DE STA. ANA, 2",N,-3.760194,40.654528,1.134,1.059,,,1.129,,,,1.259,,,,GALP,P,,L-D: 05:00-23:00,2020/05/19 00:00:00+00
-3.590806,40.633722,5602,MADRID,COLMENAR VIEJO,COLMENAR VIEJO,28770,"AUTOVIA A-1 KM. 29,1",I,-3.590806,40.633722,1.159,1.059,,,1.119,,,,1.284,,,,CEPSA,P,,L-D: 24H,2020/05/19 00:00:00+00
-3.73675,40.652111,5603,MADRID,COLMENAR VIEJO,COLMENAR VIEJO,28770,"CARRETERA M-607 KM. 29,8",D,-3.73675,40.652111,1.159,1.079,,,1.149,,,,1.279,,,,REPSOL,P,,L-D: 07:00-23:00,2020/05/19 00:00:00+00
-3.533361,40.434222,5604,MADRID,COSLADA,COSLADA,28820,"AVENIDA SAN PABLO, 32",I,-3.533361,40.434222,1.159,1.069,,,1.129,,,,1.279,,,,REPSOL,P,,"L-V: 06:00-22:00; S-D: 06:00-14:00",2020/05/19 00:00:00+00
-3.532917,40.436528,5605,MADRID,COSLADA,COSLADA,28820,"AVENIDA SAN PABLO, 26",D,-3.532917,40.436528,1.149,1.069,,,1.159,,,,1.291,,,,BP COSLADA - AV SAN PABLO,P,,L-D: 05:00-23:00,2020/05/19 00:00:00+00
-3.573472,40.421333,5606,MADRID,COSLADA,COSLADA,28820,"AVENIDA CONSTITUCION, 30",N,-3.573472,40.421333,1.149,1.069,,,1.159,,,,1.291,,,,BP COSLADA - AV CONSTITUCION,P,,L-D: 24H,2020/05/19 00:00:00+00
-3.576333,40.42,5607,MADRID,COSLADA,COSLADA,28820,"CL AVENIDA DE LA CONSTITUCION, 3",D,-3.576333,40.42,1.159,1.079,,,1.159,,,,1.299,,,,REPSOL,P,,L-D: 07:00-21:00,2020/05/19 00:00:00+00
-3.535194,40.432778,5608,MADRID,COSLADA,COSLADA,28820,"AVENIDA JARAMA (DEL), 17",D,-3.535194,40.432778,1.017,0.937,,,,,,,,,,,BALLENOIL,P,,L-D: 24H,2020/05/19 00:00:00+00
-3.57425,40.420944,5609,MADRID,COSLADA,COSLADA,28820,"AVENIDA CONSTITUCION (DE LA), 28",D,-3.57425,40.420944,1.119,1.039,,,,,,,,,,,Q8,P,,L-D: 24H,2020/05/19 00:00:00+00
-3.531222,40.438806,5610,MADRID,COSLADA,COSLADA,28820,"AVENIDA SAN PABLO, 29",D,-3.531222,40.438806,1.017,0.937,,,,,,,,,,,PLENOIL,P,,L-D: 24H,2020/05/19 00:00:00+00
-3.551972,40.427028,5611,MADRID,COSLADA,COSLADA,28820,"AVDA. JOSE GARATE, 2",N,-3.551972,40.427028,1.149,1.069,,,1.139,,,,1.273,,,,REPSOL,P,,L-D: 24H,2020/05/19 00:00:00+00
-3.532833,40.434222,5612,MADRID,COSLADA,COSLADA,28820,"AVENIDA SAN PABLO (DE), 39",N,-3.532833,40.434222,1.149,1.019,,,1.087,,,,1.274,,,,SHELL,P,,L-D: 24H,2020/05/19 00:00:00+00
-3.53375,40.430528,5613,MADRID,COSLADA,COSLADA,28821,"AVENIDA SAN PABLO,ESQUINA C/INGENIERO FERNANDEZ, 40",N,-3.53375,40.430528,1.129,1.049,,,1.089,,,,1.294,,,,GALP,P,,L-D: 06:30-22:00,2020/05/19 00:00:00+00
-3.533444,40.432944,5614,MADRID,COSLADA,COSLADA,28821,"AVENIDA DEL JARAMA, 19",N,-3.533444,40.432944,1.129,1.049,,,1.089,,,,1.294,,,,GALP,P,,L-D: 06:00-22:00,2020/05/19 00:00:00+00
-3.556167,40.420056,5615,MADRID,COSLADA,COSLADA,28821,"AVENIDA ESPAÑA, 118",D,-3.556167,40.420056,1.149,1.069,,,1.129,,,,1.269,,,,CEPSA,P,,"L-S: 06:00-20:00; D: 06:00-14:00",2020/05/19 00:00:00+00
-3.557694,40.435361,5616,MADRID,COSLADA,COSLADA,28821,"AVDA. DE ITALIA, S/N - SUPERMANZANA S-7, PARCELA F",D,-3.557694,40.435361,,1.075,,,,,,,,,,,CEPSA,P,,L-D: 24H,2020/05/19 00:00:00+00
-3.559611,40.436444,5617,MADRID,COSLADA,COSLADA,28821,"CALLE RIOJA, 23",D,-3.559611,40.436444,1.149,1.075,,,1.135,,,,1.274,,,,CEPSA,P,,L-D: 24H,2020/05/19 00:00:00+00
-3.557694,40.435417,5618,MADRID,COSLADA,COSLADA,28821,"CALLE RIOJA, 20",I,-3.557694,40.435417,1.149,1.075,,,1.135,,,,1.274,,,,CEPSA,P,,L-D: 24H,2020/05/19 00:00:00+00
-3.463556,40.541,5619,MADRID,DAGANZO DE ARRIBA,DAGANZO DE ARRIBA,28814,"CALLE FRANKLIN, 1",N,-3.463556,40.541,1.099,0.999,,,1.019,,,,,,,,BALLENOIL,P,,L-D: 24H,2020/05/19 00:00:00+00
-3.451917,40.5405,5620,MADRID,DAGANZO DE ARRIBA,DAGANZO DE ARRIBA,28814,"CR M-100, 10,1",I,-3.451917,40.5405,1.149,1.069,0.743,,1.139,,,,1.273,,,,REPSOL,P,,"L-S: 06:30-23:00; D: 07:00-23:00",2020/05/19 00:00:00+00
